% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:25:84:22:FB:31 -68
00:23:EB:0B:4F:60 -65

21 78
00:25:84:22:F5:B1 -82
00:17:DF:AA:C1:23 -64
00:23:EB:3A:13:F0 -55
00:17:DF:AA:C1:22 -63
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -58
00:23:EB:0A:CB:F1 -59
00:17:DF:AA:9B:A1 -55
00:23:EB:0B:51:E1 -68
00:25:84:23:A2:D0 -52
00:25:84:23:A2:D1 -55
00:25:84:23:1B:60 -79
00:25:84:23:1B:61 -82
00:23:EB:0B:4D:A1 -60
00:23:EB:0A:BF:50 -71
00:23:EB:0B:51:E0 -71
00:23:EB:0B:52:00 -40
00:23:EB:0B:4D:A0 -58
00:23:EB:0B:51:85 -82
00:17:DF:AA:C1:20 -64

17 78
00:17:DF:AA:C1:23 -66
00:17:DF:AA:C1:22 -63
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -54
00:23:EB:0A:CB:F1 -60
00:23:EB:0B:51:E1 -71
00:25:84:23:A2:D0 -55
00:25:84:23:A2:D1 -56
00:23:EB:0B:4D:A1 -61
00:25:84:22:F8:30 -74
00:23:EB:0B:51:E0 -73
00:23:EB:3A:10:90 -63
00:23:EB:0B:52:00 -36
00:23:EB:0B:4D:A0 -58
00:25:84:22:FB:31 -62
00:17:DF:AA:C1:20 -62

20 78
00:25:84:22:F5:B1 -82
00:23:EB:0A:B4:F0 -81
00:17:DF:AA:C1:23 -63
00:23:EB:3A:13:F0 -56
00:17:DF:AA:C1:22 -62
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -54
00:23:EB:0A:CB:F1 -59
00:23:EB:0B:51:E1 -73
00:25:84:23:A2:D0 -52
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D1 -68
00:23:EB:0B:4D:A1 -63
00:23:EB:3A:10:90 -63
00:23:EB:0B:52:00 -42
00:23:EB:0B:4D:A0 -71
00:25:84:23:17:21 -82
00:17:DF:AA:C1:20 -66
00:17:DF:AA:C1:21 -63

22 78
00:17:DF:AA:C1:23 -64
00:23:EB:3A:13:F0 -56
00:17:DF:AA:C1:22 -63
00:17:DF:AA:9B:A3 -55
00:23:EB:0A:CB:F0 -60
00:17:DF:AA:9B:A0 -55
00:23:EB:0A:CB:F1 -58
00:23:EB:0B:51:E1 -67
00:25:84:23:A2:D0 -51
00:25:84:23:A2:D1 -56
00:25:84:22:FE:D0 -73
00:25:84:22:FE:D1 -68
00:23:EB:0A:BF:50 -76
00:23:EB:0B:4D:A1 -60
00:25:84:23:19:E1 -82
00:23:EB:0B:51:E0 -66
00:25:84:22:F8:30 -74
00:23:EB:0B:52:00 -40
00:23:EB:0B:4D:A0 -59
00:25:84:22:FB:31 -73
00:23:EB:0B:51:85 -82
00:17:DF:AA:C1:20 -64

17 78
00:25:84:22:F5:B1 -82
00:17:DF:AA:C1:23 -62
00:23:EB:3A:13:F0 -55
00:17:DF:AA:C1:22 -62
00:17:DF:AA:9B:A0 -55
00:23:EB:0A:CB:F1 -58
00:23:EB:0B:51:E1 -72
00:25:84:23:A2:D0 -52
00:25:84:23:A2:D1 -51
00:25:84:22:FE:D1 -70
00:23:EB:0B:4D:A1 -61
00:25:84:22:F8:31 -74
00:23:EB:3A:10:90 -63
00:23:EB:0B:52:00 -42
00:23:EB:0B:4D:A0 -62
00:23:EB:0B:4F:60 -66
00:17:DF:AA:C1:20 -63

16 74
00:17:DF:AA:C1:23 -54
00:17:DF:AA:C1:22 -55
00:23:EB:3A:13:F0 -57
00:17:DF:AA:9B:A2 -51
00:23:EB:0B:51:E1 -63
00:25:84:23:A2:D1 -58
00:25:84:22:FE:D0 -59
00:25:84:22:FE:D1 -59
00:23:EB:0B:4D:A1 -61
00:25:84:22:F8:31 -76
00:25:84:22:F8:30 -74
00:23:EB:0B:52:00 -43
00:25:84:22:FB:30 -62
00:23:EB:0B:4D:A0 -60
00:25:84:23:17:A0 -82
00:17:DF:AA:C1:20 -55

21 74
00:17:DF:AA:C1:23 -54
00:17:DF:AA:C1:22 -55
00:23:EB:3A:13:F0 -55
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -51
00:23:EB:0B:4F:F5 -82
00:23:EB:0A:CB:F1 -66
00:17:DF:AA:9B:A1 -51
00:23:EB:0B:51:E1 -76
00:25:84:23:A2:D0 -57
00:25:84:23:A2:D1 -56
00:25:84:22:FE:D1 -59
00:23:EB:0B:4D:A1 -62
00:25:84:22:F8:31 -74
00:23:EB:0A:B4:F1 -83
00:23:EB:0B:51:E0 -64
00:23:EB:0B:52:00 -37
00:25:84:22:FB:30 -63
00:23:EB:0B:4D:A0 -59
00:17:DF:AA:C1:20 -54

16 74
00:25:84:22:F5:B1 -77
00:17:DF:AA:C1:23 -54
00:17:DF:AA:C1:22 -55
00:18:39:CC:77:46 -82
00:17:DF:AA:9E:C0 -81
00:23:EB:0B:51:E1 -65
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D1 -59
00:23:EB:0B:4D:A1 -61
00:23:EB:0B:51:E0 -79
00:23:EB:0B:52:00 -33
00:23:EB:0B:4D:A0 -55
00:17:DF:AA:9E:C3 -81
00:17:DF:AA:9E:C1 -81
00:17:DF:AA:C1:20 -55
00:17:DF:AA:C1:21 -55

18 74
00:17:DF:AA:C1:23 -55
00:17:DF:AA:C1:22 -55
00:23:EB:3A:13:F0 -56
00:17:DF:AA:9B:A2 -51
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -51
00:23:EB:0A:CB:F0 -59
00:23:EB:0B:51:E1 -68
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D0 -62
00:25:84:22:FE:D1 -59
00:23:EB:0B:4D:A1 -61
00:25:84:22:F8:31 -72
00:23:EB:0B:51:E0 -64
00:25:84:22:FB:30 -59
00:23:EB:0B:52:00 -42
00:25:84:22:FB:31 -63
00:17:DF:AA:C1:20 -55

16 74
00:17:DF:AA:C1:23 -55
00:17:DF:AA:C1:22 -55
00:18:39:CC:77:46 -83
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -51
00:23:EB:0A:CB:F1 -64
00:23:EB:0B:51:E1 -81
00:25:84:23:A2:D0 -58
00:25:84:23:A2:D1 -54
00:25:84:22:FE:D1 -57
00:23:EB:0B:4D:A1 -65
00:23:EB:0A:BF:50 -77
00:23:EB:0B:51:E0 -65
00:23:EB:0B:52:00 -36
00:23:EB:0B:4D:A0 -56
00:17:DF:AA:C1:20 -54

20 74
00:25:84:22:F5:B1 -78
00:17:DF:AA:C1:23 -55
00:17:DF:AA:C1:22 -55
00:18:39:CC:77:46 -83
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:23:EB:0A:CB:F0 -57
00:17:DF:AA:9B:A0 -55
00:25:84:23:A2:D1 -54
00:25:84:22:FE:D0 -63
00:25:84:22:FE:D1 -58
00:25:84:23:1B:61 -82
00:23:EB:0B:4D:A1 -64
00:25:84:22:F8:31 -69
00:23:EB:0B:51:E0 -64
00:25:84:22:F8:30 -67
00:23:EB:0B:52:00 -37
00:23:EB:0B:4D:A0 -60
00:25:84:22:FB:31 -58
00:17:DF:AA:C1:20 -55

20 74
00:17:DF:AA:C1:23 -55
00:17:DF:AA:C1:22 -55
00:18:39:CC:77:46 -84
00:23:EB:3A:13:F0 -57
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -51
00:23:EB:0A:CB:F1 -57
00:23:EB:0B:51:E1 -65
00:25:84:23:1B:31 -84
00:25:84:23:A2:D1 -56
00:25:84:22:FE:D0 -60
00:25:84:22:FE:D1 -56
00:23:EB:0B:4D:A1 -60
00:23:EB:0B:51:E0 -65
00:25:84:22:F8:30 -72
00:23:EB:0B:52:00 -43
00:23:EB:0B:4D:A0 -57
00:25:84:23:17:A1 -79
00:17:DF:AA:9E:C3 -77
00:17:DF:AA:C1:20 -55

19 74
00:17:DF:AA:C1:23 -55
00:23:EB:3A:13:F0 -56
00:17:DF:AA:C1:22 -55
00:17:DF:AA:9B:A3 -52
00:23:EB:0A:CB:F0 -58
00:17:DF:AA:9B:A0 -51
00:17:DF:AA:9E:C0 -82
00:25:84:23:A2:D0 -61
00:25:84:23:A2:D1 -56
00:25:84:22:FE:D1 -73
00:23:EB:0B:4D:A1 -60
00:23:EB:0B:51:E0 -64
00:23:EB:0B:52:00 -43
00:25:84:22:FB:30 -57
00:23:EB:0B:4D:A0 -55
00:25:84:22:FB:31 -77
00:17:DF:AA:9E:C1 -81
00:17:DF:AA:9E:C2 -82
00:17:DF:AA:C1:20 -55

16 74
00:17:DF:AA:C1:23 -55
00:17:DF:AA:C1:22 -55
00:18:39:CC:77:46 -84
00:23:EB:3A:13:F0 -57
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -52
00:23:EB:0B:51:E1 -64
00:25:84:23:A2:D1 -55
00:23:EB:0B:4D:A1 -55
00:25:84:22:F8:31 -71
00:23:EB:0B:52:00 -30
00:25:84:22:FB:30 -59
00:25:84:23:17:A0 -72
00:17:DF:AA:9E:C2 -82
00:17:DF:AA:C1:20 -55

20 74
00:17:DF:AA:C1:23 -55
00:23:EB:3A:13:F0 -57
00:17:DF:AA:C1:22 -55
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -51
00:23:EB:0A:CB:F1 -58
00:25:84:23:A2:D0 -62
00:25:84:22:FE:D0 -59
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D1 -57
00:23:EB:0B:4D:A1 -56
00:25:84:22:F8:31 -74
00:23:EB:0B:51:E0 -64
00:25:84:22:F8:30 -74
00:23:EB:0B:52:00 -31
00:23:EB:0B:4D:A0 -63
00:25:84:22:FB:31 -62
00:23:EB:0B:4F:60 -61
00:17:DF:AA:C1:20 -55

17 70
00:17:DF:AA:C1:23 -65
00:17:DF:AA:C1:22 -68
00:23:EB:3A:13:F0 -58
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -54
00:23:EB:0A:CB:F0 -61
00:23:EB:0B:51:E1 -74
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D0 -63
00:25:84:22:FE:D1 -63
00:23:EB:0B:4D:A1 -64
00:23:EB:0B:51:E0 -74
00:23:EB:0B:52:00 -32
00:25:84:22:FB:30 -60
00:23:EB:0B:4D:A0 -65
00:25:84:22:FB:31 -58
00:17:DF:AA:C1:20 -68

21 70
00:25:84:22:F5:B1 -82
00:17:DF:AA:C1:23 -63
00:23:EB:3A:13:F0 -58
00:17:DF:AA:C1:22 -63
00:17:DF:AA:9B:A2 -51
00:17:DF:AA:9B:A0 -52
00:17:DF:AA:9E:C0 -78
00:23:EB:0A:CB:F1 -71
00:23:EB:0B:51:E1 -76
00:25:84:23:A2:D0 -54
00:25:84:22:FE:D0 -55
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D1 -69
00:23:EB:0B:4D:A1 -61
00:23:EB:0B:52:00 -32
00:25:84:22:FB:30 -60
00:23:EB:0B:4D:A0 -64
00:25:84:23:17:A0 -77
00:17:DF:AA:9E:C3 -77
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:C1:20 -63

17 70
00:17:DF:AA:C1:23 -64
00:17:DF:AA:C1:22 -61
00:23:EB:3A:13:F0 -55
00:17:DF:AA:9B:A2 -51
00:23:EB:0A:CB:F0 -65
00:23:EB:0A:CB:F1 -61
00:23:EB:0B:51:E1 -69
00:25:84:23:A2:D0 -57
00:25:84:23:A2:D1 -56
00:25:84:22:FE:D0 -55
00:25:84:22:FE:D1 -60
00:23:EB:0B:4D:A1 -63
00:25:84:23:19:E1 -82
00:23:EB:0B:52:00 -31
00:23:EB:0B:4D:A0 -62
00:17:DF:AA:9E:C2 -74
00:17:DF:AA:C1:20 -61

19 70
00:25:84:22:F5:B1 -78
00:23:EB:3A:13:F0 -63
00:17:DF:AA:9B:A3 -46
00:17:DF:AA:9B:A0 -46
00:17:DF:AA:9E:C0 -75
00:23:EB:0A:CB:F1 -61
00:23:EB:0B:51:E1 -71
00:25:84:22:FE:D0 -61
00:25:84:23:A2:D1 -61
00:25:84:22:FE:D1 -62
00:23:EB:0B:4D:A1 -58
00:23:EB:0A:BF:50 -72
00:23:EB:0B:51:E0 -78
00:23:EB:0B:52:00 -30
00:23:EB:0B:4D:A0 -58
00:25:84:22:FB:31 -55
00:17:DF:AA:9E:C3 -76
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -76

20 70
00:25:84:22:F5:B1 -82
00:25:84:22:F5:B0 -75
00:17:DF:AA:C1:23 -65
00:17:DF:AA:C1:22 -65
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -48
00:23:EB:0A:CB:F0 -67
00:23:EB:0A:CB:F1 -62
00:23:EB:0B:51:E1 -75
00:25:84:22:FE:D1 -64
00:25:84:23:1B:61 -77
00:23:EB:0A:BF:50 -77
00:23:EB:0B:4D:A1 -60
00:23:EB:0B:51:E0 -74
00:23:EB:0B:52:00 -31
00:23:EB:0B:4D:A0 -69
00:23:EB:0B:4F:60 -71
00:17:DF:AA:C1:20 -65
00:23:EB:3A:17:A0 -63

21 70
00:17:DF:AA:C1:23 -62
00:17:DF:AA:C1:22 -61
00:17:DF:AA:9B:A2 -47
00:17:DF:AA:9B:A3 -47
00:23:EB:0A:CB:F0 -67
00:23:EB:0B:4F:F5 -82
00:17:DF:AA:9B:A0 -47
00:23:EB:0A:CB:F1 -65
00:23:EB:0B:51:E1 -78
00:25:84:23:A2:D0 -55
00:25:84:22:FE:D0 -63
00:25:84:23:A2:D1 -58
00:25:84:22:FE:D1 -60
00:23:EB:0B:4D:A1 -59
00:23:EB:0B:51:E0 -70
00:23:EB:0B:52:00 -34
00:25:84:22:FB:30 -58
00:23:EB:0B:4D:A0 -65
00:25:84:22:FB:31 -58
00:23:EB:0B:4F:60 -63
00:17:DF:AA:C1:20 -61

24 70
00:17:DF:AA:C1:23 -62
00:18:39:CC:77:46 -80
00:17:DF:AA:C1:22 -61
00:23:EB:3A:13:F0 -64
00:17:DF:AA:9B:A2 -47
00:17:DF:AA:9B:A3 -47
00:17:DF:AA:9B:A0 -48
00:23:EB:0A:CB:F0 -66
00:23:EB:0A:CB:F1 -65
00:23:EB:0B:51:E1 -73
00:25:84:22:FE:D0 -56
00:25:84:23:A2:D1 -54
00:25:84:22:FE:D1 -56
00:25:84:23:1B:61 -80
00:23:EB:0A:BF:50 -76
00:23:EB:0B:4D:A1 -59
00:23:EB:0B:51:E0 -71
00:23:EB:0B:52:00 -32
00:25:84:22:FB:30 -58
00:23:EB:0B:4D:A0 -66
00:25:84:22:FB:31 -64
00:23:EB:0B:4F:60 -67
00:17:DF:AA:C1:20 -63
00:23:EB:3A:17:A0 -66

17 70
00:17:DF:AA:C1:23 -65
00:17:DF:AA:C1:22 -65
00:18:39:CC:77:46 -82
00:17:DF:AA:9E:C0 -78
00:25:84:23:A2:D0 -54
00:25:84:22:FE:D0 -63
00:25:84:23:A2:D1 -54
00:25:84:23:1B:60 -83
00:25:84:22:FE:D1 -55
00:23:EB:0B:4D:A1 -61
00:23:EB:0B:51:E0 -75
00:23:EB:0B:4D:A0 -68
00:23:EB:0B:4F:60 -68
00:17:DF:AA:9E:C3 -78
00:17:DF:AA:9E:C1 -78
00:17:DF:AA:9E:C2 -78
00:17:DF:AA:C1:20 -65

16 70
00:17:DF:AA:C1:23 -64
00:17:DF:AA:C1:22 -63
00:23:EB:0B:4F:F5 -82
00:23:EB:0B:51:E1 -72
00:25:84:23:A2:D0 -58
00:25:84:22:FE:D0 -63
00:25:84:23:A2:D1 -63
00:25:84:23:1B:60 -80
00:25:84:22:FE:D1 -59
00:25:84:23:1B:61 -75
00:23:EB:0A:BF:50 -70
00:23:EB:0B:4D:A1 -65
00:23:EB:0B:51:E0 -73
00:23:EB:0B:52:00 -35
00:23:EB:0B:4D:A0 -62
00:17:DF:AA:C1:20 -64

20 70
00:17:DF:AA:C1:23 -59
00:17:DF:AA:C1:22 -58
00:23:EB:3A:13:F0 -50
00:18:39:CC:77:46 -76
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A3 -47
00:17:DF:AA:9B:A0 -47
00:23:EB:0B:4F:F5 -82
00:23:EB:0A:CB:F1 -63
00:23:EB:0B:51:E1 -75
00:25:84:23:A2:D0 -56
00:25:84:22:FE:D0 -58
00:25:84:22:FE:D1 -58
00:23:EB:0B:4D:A1 -61
00:23:EB:0B:51:E0 -71
00:23:EB:0B:52:00 -33
00:25:84:22:FB:30 -56
00:23:EB:0B:4D:A0 -61
00:25:84:22:FB:31 -58
00:17:DF:AA:C1:20 -59

17 64
00:17:DF:AA:C1:23 -44
00:18:39:CC:77:46 -80
00:17:DF:AA:C1:22 -45
00:17:DF:AA:9E:C0 -75
00:23:EB:0B:4F:F5 -78
00:23:EB:0B:51:E1 -67
00:25:84:22:FE:D1 -58
00:23:EB:0B:4D:A1 -61
00:23:EB:0A:B4:F1 -75
00:23:EB:0B:51:E0 -68
00:23:EB:0B:52:00 -27
00:23:EB:0B:4D:A0 -63
00:18:39:CC:77:49 -82
00:17:DF:AA:9E:C1 -78
00:17:DF:AA:9E:C2 -78
00:17:DF:AA:C1:20 -45
00:23:EB:3A:17:A0 -49

21 64
00:23:EB:0A:B4:F0 -74
00:17:DF:AA:C1:23 -41
00:17:DF:AA:C1:22 -42
00:17:DF:AA:9B:A2 -43
00:17:DF:AA:9B:A3 -43
00:17:DF:AA:9B:A0 -42
00:23:EB:0A:CB:F0 -62
00:23:EB:0B:51:E1 -76
00:23:EB:0A:C1:E0 -83
00:25:84:23:A2:D1 -58
00:25:84:22:FE:D1 -62
00:23:EB:0B:4D:A1 -62
00:25:84:22:F8:31 -72
00:23:EB:0B:51:E0 -64
00:23:EB:0A:B4:F1 -77
00:23:EB:0B:52:00 -32
00:23:EB:0B:4D:A0 -61
00:23:EB:0B:4F:60 -53
00:1E:58:3E:1C:1D -60
00:25:84:22:F6:30 -74
00:17:DF:AA:C1:20 -42

20 64
00:23:EB:0A:B4:F0 -77
00:17:DF:AA:C1:23 -45
00:17:DF:AA:C1:22 -45
00:23:EB:3A:13:F0 -46
00:17:DF:AA:9B:A3 -36
00:17:DF:AA:9B:A0 -36
00:23:EB:0A:CB:F0 -60
00:23:EB:0A:CB:F1 -57
00:23:EB:0B:51:E1 -67
00:25:84:22:FE:D0 -55
00:25:84:23:A2:D1 -56
00:25:84:22:FE:D1 -59
00:23:EB:0B:4D:A1 -65
00:23:EB:0B:51:E0 -71
00:23:EB:3A:10:90 -64
00:23:EB:0B:52:00 -25
00:23:EB:0B:4D:A0 -64
00:23:EB:0B:4F:60 -63
00:1E:58:3E:1C:1D -62
00:17:DF:AA:C1:20 -47

16 64
00:25:84:22:F5:B1 -73
00:17:DF:AA:C1:23 -43
00:17:DF:AA:C1:22 -43
00:23:EB:0B:51:E1 -75
00:25:84:23:A2:D0 -55
00:25:84:23:A2:D1 -54
00:25:84:22:FE:D1 -68
00:23:EB:0B:4D:A1 -60
00:25:84:23:19:E1 -79
00:23:EB:0B:51:E0 -72
00:23:EB:0B:52:00 -27
00:23:EB:0B:4D:A0 -63
00:23:EB:0B:4F:60 -51
00:25:84:22:F6:30 -76
00:17:DF:AA:C1:20 -42
00:23:EB:3A:17:A0 -53

17 64
00:25:84:22:F5:B1 -74
00:25:84:22:F5:B0 -70
00:17:DF:AA:C1:23 -44
00:17:DF:AA:C1:22 -43
00:17:DF:AA:9E:C0 -71
00:23:EB:0B:51:E1 -73
00:25:84:23:A2:D0 -49
00:25:84:22:FE:D0 -67
00:25:84:23:A2:D1 -58
00:25:84:22:FE:D1 -55
00:23:EB:0B:4D:A1 -61
00:25:84:23:19:E1 -78
00:23:EB:0B:51:E0 -68
00:23:EB:0B:52:00 -27
00:23:EB:0B:4D:A0 -66
00:17:DF:AA:C1:20 -43
00:23:EB:3A:17:A0 -56

19 64
00:25:84:22:F5:B1 -70
00:17:DF:AA:C1:23 -43
00:17:DF:AA:C1:22 -43
00:17:DF:AA:9E:C0 -74
00:23:EB:0B:51:E1 -71
00:25:84:23:A2:D0 -47
00:25:84:23:A2:D1 -60
00:25:84:22:FE:D0 -65
00:25:84:22:FE:D1 -61
00:23:EB:0B:4D:A1 -63
00:23:EB:0A:B4:F1 -75
00:23:EB:0B:51:E0 -76
00:23:EB:0B:52:00 -29
00:23:EB:0B:4D:A0 -63
00:17:DF:AA:9E:C1 -74
00:17:DF:AA:9E:C2 -73
00:17:DF:AA:C1:20 -43
00:17:DF:AA:C1:21 -48
00:23:EB:3A:17:A0 -52

21 64
00:25:84:22:F5:B1 -76
00:25:84:22:F5:B0 -74
00:17:DF:AA:C1:23 -44
00:23:EB:3A:13:F0 -40
00:17:DF:AA:C1:22 -44
00:23:EB:0A:CB:F0 -61
00:17:DF:AA:9E:C0 -76
00:23:EB:0A:CB:F1 -60
00:23:EB:0B:51:E1 -74
00:25:84:23:A2:D1 -50
00:25:84:22:FE:D1 -68
00:23:EB:0A:BF:50 -78
00:23:EB:0B:4D:A1 -62
00:25:84:22:F8:31 -74
00:23:EB:0B:52:00 -28
00:23:EB:0B:4D:A0 -63
00:23:EB:0B:4F:60 -50
00:25:84:22:F6:30 -71
00:1E:58:3E:1C:1D -60
00:17:DF:AA:C1:20 -44
00:23:EB:3A:17:A0 -55

16 64
00:17:DF:AA:C1:23 -43
00:23:EB:3A:13:F0 -39
00:17:DF:AA:9B:A2 -36
00:17:DF:AA:9B:A3 -36
00:17:DF:AA:9B:A0 -36
00:23:EB:0A:CB:F1 -66
00:23:EB:0B:51:E1 -69
00:25:84:22:FE:D0 -53
00:25:84:22:FE:D1 -60
00:23:EB:0B:4D:A1 -61
00:23:EB:0B:51:E0 -76
00:23:EB:3A:10:90 -69
00:23:EB:0B:52:00 -26
00:23:EB:0B:4D:A0 -64
00:25:84:22:FB:31 -56
00:1E:58:3E:1C:1D -60

17 64
00:17:DF:AA:C1:23 -43
00:17:DF:AA:C1:22 -43
00:17:DF:AA:9B:A2 -38
00:17:DF:AA:9B:A3 -38
00:23:EB:0A:CB:F0 -65
00:17:DF:AA:9B:A0 -40
00:23:EB:0A:CB:F1 -64
00:23:EB:0B:51:E1 -73
00:25:84:23:A2:D0 -55
00:25:84:23:A2:D1 -49
00:25:84:22:FE:D1 -65
00:23:EB:0B:4D:A1 -70
00:23:EB:0B:51:E0 -69
00:23:EB:3A:10:90 -66
00:23:EB:0B:52:00 -27
00:23:EB:0B:4D:A0 -59
00:17:DF:AA:C1:20 -43

17 64
00:25:84:22:F5:B0 -73
00:17:DF:AA:C1:23 -43
00:17:DF:AA:C1:22 -43
00:17:DF:AA:9E:C0 -70
00:23:EB:0B:51:E1 -76
00:25:84:23:A2:D0 -61
00:25:84:23:A2:D1 -49
00:23:EB:0B:4D:A1 -62
00:23:EB:0B:51:E0 -67
00:23:EB:0A:B4:F1 -83
00:23:EB:0B:52:00 -27
00:23:EB:0B:4D:A0 -59
00:23:EB:0B:4F:60 -51
00:17:DF:AA:9E:C3 -70
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C2 -70
00:17:DF:AA:C1:20 -43

18 65
00:25:84:22:F5:B0 -76
00:17:DF:AA:C1:23 -42
00:17:DF:AA:C1:22 -42
00:23:EB:3A:13:F0 -39
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -52
00:23:EB:0B:51:E1 -61
00:25:84:23:A2:D0 -49
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D0 -50
00:23:EB:0B:4D:A1 -66
00:23:EB:0A:B4:F1 -75
00:23:EB:0B:52:00 -29
00:23:EB:0B:4D:A0 -67
00:23:EB:0B:4F:60 -43
00:1E:58:3E:1C:1D -59
00:17:DF:AA:C1:20 -43

19 65
00:25:84:22:F5:B1 -73
00:17:DF:AA:C1:23 -43
00:17:DF:AA:C1:22 -43
00:17:DF:AA:9E:C0 -73
00:23:EB:0B:51:E1 -71
00:25:84:23:A2:D0 -55
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D1 -55
00:23:EB:0A:BF:50 -70
00:23:EB:0B:4D:A1 -68
00:23:EB:0A:B4:F1 -82
00:23:EB:0B:52:00 -31
00:23:EB:0B:4D:A0 -62
00:17:DF:AA:9E:C3 -74
00:17:DF:AA:9E:C1 -74
00:17:DF:AA:9E:C2 -73
00:25:84:22:F6:30 -73
00:17:DF:AA:C1:20 -42
00:23:EB:0B:DF:50 -82

17 65
00:17:DF:AA:C1:23 -42
00:17:DF:AA:C1:22 -42
00:18:39:CC:77:46 -77
00:17:DF:AA:9E:C0 -79
00:23:EB:0B:51:E1 -63
00:25:84:23:A2:D1 -54
00:25:84:22:FE:D1 -50
00:23:EB:0B:4D:A1 -71
00:25:84:23:19:E1 -79
00:23:EB:0B:51:E0 -63
00:23:EB:0B:52:00 -30
00:23:EB:0B:4D:A0 -61
00:23:EB:0B:4F:60 -43
00:18:39:CC:77:49 -83
00:25:84:22:F6:30 -79
00:17:DF:AA:9E:C2 -82
00:17:DF:AA:C1:20 -42

23 65
00:25:84:22:F5:B1 -71
00:25:84:22:F5:B0 -74
00:17:DF:AA:C1:23 -42
00:18:39:CC:77:46 -83
00:23:EB:3A:13:F0 -40
00:17:DF:AA:C1:22 -42
00:25:45:A3:92:10 -78
00:17:DF:AA:9E:C0 -72
00:23:EB:0B:51:E1 -62
00:25:84:23:A2:D0 -49
00:25:84:23:A2:D1 -52
00:25:84:22:FE:D1 -51
00:23:EB:0B:4D:A1 -66
00:23:EB:0B:51:E0 -64
00:23:EB:0A:B4:F1 -75
00:23:EB:0B:52:00 -28
00:23:EB:0B:4D:A0 -70
00:23:EB:0B:4F:60 -41
00:17:DF:AA:9E:C3 -75
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -76
00:1E:58:3E:1C:1D -56
00:17:DF:AA:C1:20 -43

16 65
00:25:84:22:F5:B1 -76
00:25:84:22:F5:B0 -76
00:17:DF:AA:C1:23 -42
00:17:DF:AA:C1:22 -42
00:23:EB:0B:51:E1 -67
00:25:84:23:A2:D0 -49
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D1 -50
00:23:EB:0B:4D:A1 -68
00:25:84:23:1B:51 -80
00:23:EB:0B:51:E0 -62
00:23:EB:0B:52:00 -28
00:23:EB:0B:4D:A0 -77
00:23:EB:0B:4F:60 -43
00:23:EB:0A:C0:B0 -82
00:17:DF:AA:C1:20 -44

19 65
00:25:84:22:F5:B1 -75
00:25:84:22:F5:B0 -69
00:17:DF:AA:C1:23 -42
00:17:DF:AA:C1:22 -42
00:17:DF:AA:9E:C0 -77
00:23:EB:0B:51:E1 -66
00:25:84:22:FE:D1 -55
00:23:EB:0A:BF:50 -71
00:23:EB:0B:4D:A1 -62
00:25:84:23:19:E1 -80
00:23:EB:0A:B4:F1 -73
00:23:EB:0B:51:E0 -66
00:23:EB:0B:52:00 -29
00:23:EB:0B:4D:A0 -66
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:DF:55 -81
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -77
00:17:DF:AA:C1:20 -42

25 65
00:23:EB:3A:13:F0 -43
00:17:DF:AA:9B:A0 -38
