% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:25:84:22:FB:31 -65
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -72
00:17:DF:AA:9E:C2 -73
00:17:DF:AA:C1:20 -63
00:17:DF:AA:C1:21 -64
00:23:EB:3A:17:A0 -61

25 69
00:23:EB:3A:13:F0 -61
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A0 -52
00:17:DF:AA:9E:C0 -79
00:25:84:22:FE:D0 -62
00:25:84:22:FE:D1 -63
00:23:EB:0A:BF:50 -74
00:25:84:22:F6:30 -74
00:17:DF:AA:C1:23 -61
00:17:DF:AA:C1:22 -60
00:23:EB:0A:CB:F1 -72
00:23:EB:0B:51:E1 -74
00:25:84:23:A2:D0 -61
00:25:84:23:A2:D1 -56
00:23:EB:0B:4D:A1 -64
00:25:84:22:F8:31 -75
00:23:EB:0B:52:00 -30
00:25:84:22:FB:31 -62
00:23:EB:0B:4D:A0 -64
00:17:DF:AA:9E:C3 -79
00:17:DF:AA:9E:C1 -74
00:17:DF:AA:9E:C2 -80
00:17:DF:AA:C1:20 -61
00:23:EB:3A:17:A0 -61

21 69
00:17:DF:AA:C1:23 -60
00:17:DF:AA:C1:22 -61
00:23:EB:3A:13:F0 -51
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -54
00:23:EB:0A:CB:F1 -76
00:23:EB:0B:51:E1 -74
00:25:84:23:A2:D0 -55
00:25:84:23:A2:D1 -58
00:25:84:22:FE:D1 -64
00:23:EB:0B:4D:A1 -64
00:25:84:22:F8:31 -74
00:23:EB:3A:10:90 -65
00:23:EB:0B:52:00 -55
00:23:EB:0B:4D:A0 -63
00:25:84:22:FB:31 -69
00:23:EB:0B:4F:60 -61
00:17:DF:AA:9E:C1 -79
00:17:DF:AA:9E:C2 -79
00:17:DF:AA:C1:20 -60

20 69
00:17:DF:AA:C1:23 -59
00:17:DF:AA:C1:22 -61
00:23:EB:3A:13:F0 -64
00:17:DF:AA:9B:A3 -53
00:23:EB:0A:CB:F0 -67
00:17:DF:AA:9B:A0 -52
00:23:EB:0A:CB:F1 -67
00:25:84:23:A2:D0 -57
00:25:84:22:FE:D0 -59
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D1 -61
00:23:EB:0B:4D:A1 -61
00:23:EB:0A:BF:50 -70
00:25:84:22:F8:31 -79
00:23:EB:3A:10:90 -74
00:23:EB:0B:52:00 -29
00:25:84:22:FB:31 -67
00:23:EB:0B:4D:A0 -64
00:17:DF:AA:C1:20 -61
00:23:EB:3A:17:A0 -56

22 69
00:25:84:22:F5:B0 -82
00:17:DF:AA:C1:23 -61
00:23:EB:3A:13:F0 -52
00:17:DF:AA:C1:22 -61
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -57
00:23:EB:0A:CB:F1 -70
00:23:EB:0B:51:E1 -74
00:25:84:23:1B:31 -84
00:25:84:23:A2:D0 -59
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D1 -64
00:23:EB:0B:4D:A1 -63
00:23:EB:0B:51:E0 -74
00:23:EB:0B:52:00 -53
00:25:84:22:FB:30 -62
00:25:84:22:FB:31 -63
00:23:EB:0B:4F:60 -60
00:21:55:60:EA:75 -83
00:17:DF:AA:C1:20 -61
00:17:DF:AA:C1:21 -61

17 69
00:17:DF:AA:C1:23 -61
00:17:DF:AA:C1:22 -61
00:23:EB:3A:13:F0 -49
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:23:EB:0A:CB:F1 -76
00:23:EB:0B:51:E1 -82
00:25:84:23:A2:D0 -59
00:25:84:23:A2:D1 -58
00:25:84:22:FE:D1 -62
00:23:EB:0A:BF:50 -72
00:23:EB:0B:4D:A1 -62
00:23:EB:0B:51:E0 -77
00:23:EB:0B:52:00 -27
00:23:EB:0B:4D:A0 -57
00:25:84:22:FB:31 -77
00:17:DF:AA:C1:20 -60

20 69
00:17:DF:AA:C1:23 -58
00:17:DF:AA:C1:22 -58
00:23:EB:3A:13:F0 -50
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9B:A0 -56
00:23:EB:0A:CB:F1 -69
00:17:DF:AA:9B:A1 -60
00:23:EB:0B:51:E1 -76
00:25:84:23:A2:D0 -63
00:25:84:23:A2:D1 -59
00:25:84:22:FE:D0 -62
00:25:84:22:FE:D1 -66
00:23:EB:0B:4D:A1 -62
00:25:84:22:F8:30 -74
00:23:EB:0B:52:00 -54
00:23:EB:0B:4D:A0 -62
00:25:84:22:FB:31 -63
00:23:EB:0B:4F:60 -61
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:C1:20 -59

16 69
00:17:DF:AA:C1:23 -59
00:17:DF:AA:C1:22 -60
00:23:EB:3A:13:F0 -52
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -50
00:23:EB:0A:CB:F0 -62
00:23:EB:0A:CB:F1 -64
00:25:84:23:A2:D0 -56
00:25:84:23:A2:D1 -56
00:25:84:22:FE:D1 -64
00:25:84:22:FB:30 -64
00:25:84:22:FB:31 -65
00:17:DF:AA:C1:20 -60
00:17:DF:AA:C1:21 -56
00:23:EB:3A:17:A0 -61

16 69
00:17:DF:AA:C1:23 -63
00:17:DF:AA:C1:22 -62
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -54
00:23:EB:0A:CB:F1 -68
00:23:EB:0B:51:E1 -70
00:25:84:23:A2:D0 -58
00:25:84:23:A2:D1 -58
00:25:84:22:FE:D1 -61
00:23:EB:0A:BF:50 -77
00:23:EB:0B:4D:A1 -63
00:25:84:22:F8:30 -77
00:23:EB:0B:52:00 -32
00:23:EB:0B:4D:A0 -65
00:17:DF:AA:C1:20 -62

16 69
00:25:84:22:F5:B1 -81
00:17:DF:AA:C1:23 -62
00:17:DF:AA:C1:22 -65
00:23:EB:3A:13:F0 -53
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -56
00:23:EB:0A:CB:F0 -67
00:23:EB:0B:51:E1 -71
00:25:84:23:1B:30 -83
00:25:84:23:A2:D0 -54
00:23:EB:0B:4D:A1 -62
00:25:84:22:F8:31 -75
00:23:EB:3A:10:90 -66
00:23:EB:0B:52:00 -30
00:25:84:22:FB:31 -62
00:17:DF:AA:C1:20 -64

20 69
00:25:84:22:F5:B1 -82
00:17:DF:AA:C1:23 -62
00:17:DF:AA:C1:22 -63
00:23:EB:3A:13:F0 -50
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9B:A0 -55
00:23:EB:0A:CB:F1 -64
00:25:84:23:A2:D0 -60
00:25:84:23:A2:D1 -60
00:25:84:22:FE:D1 -61
00:23:EB:0B:4D:A1 -60
00:25:84:22:F8:31 -79
00:23:EB:0B:51:E0 -76
00:23:EB:0B:52:00 -28
00:23:EB:0B:4D:A0 -64
00:25:84:22:FB:31 -58
00:25:84:23:17:A0 -78
00:23:EB:0B:4F:60 -64
00:17:DF:AA:C1:20 -64

20 69
00:23:EB:0A:B4:F0 -83
00:25:84:22:F5:B1 -76
00:17:DF:AA:C1:23 -57
00:17:DF:AA:C1:22 -58
00:23:EB:3A:13:F0 -55
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -52
00:23:EB:0A:CB:F0 -62
00:17:DF:AA:9B:A0 -52
00:23:EB:0B:51:E1 -70
00:25:84:23:A2:D0 -59
00:25:84:23:A2:D1 -65
00:25:84:22:FE:D0 -60
00:25:84:22:FE:D1 -63
00:23:EB:0B:4D:A1 -56
00:23:EB:0B:51:E0 -70
00:23:EB:0B:52:00 -50
00:25:84:22:FB:31 -64
00:23:EB:0B:4D:A0 -59
00:17:DF:AA:C1:20 -59

16 69
00:17:DF:AA:C1:23 -55
00:17:DF:AA:C1:22 -55
00:23:EB:3A:13:F0 -57
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:23:EB:0A:CB:F0 -62
00:17:DF:AA:9B:A0 -49
00:23:EB:0A:CB:F1 -64
00:25:84:23:A2:D0 -57
00:25:84:23:A2:D1 -62
00:25:84:22:FE:D1 -60
00:25:84:22:F8:31 -70
00:25:84:22:F8:30 -69
00:25:84:22:FB:31 -62
00:17:DF:AA:C1:20 -56
00:23:EB:3A:17:A0 -60

19 69
00:25:84:22:F5:B0 -77
00:17:DF:AA:C1:23 -57
00:17:DF:AA:C1:22 -57
00:23:EB:3A:13:F0 -61
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A0 -48
00:23:EB:0A:CB:F0 -63
00:23:EB:0B:51:E1 -77
00:25:84:23:A2:D0 -57
00:25:84:22:FE:D0 -54
00:25:84:23:A2:D1 -57
00:25:84:22:FE:D1 -63
00:23:EB:0B:4D:A1 -57
00:23:EB:0B:51:E0 -69
00:23:EB:0B:52:00 -26
00:25:84:22:FB:30 -64
00:25:84:22:FB:31 -64
00:25:84:23:17:A0 -80
00:17:DF:AA:C1:20 -55

21 73
00:17:DF:AA:C1:23 -66
00:23:EB:0B:D3:51 -82
00:17:DF:AA:C1:22 -65
00:23:EB:3A:13:F0 -55
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -55
00:23:EB:0A:CB:F1 -59
00:23:EB:0B:51:E1 -70
00:25:84:23:A2:D0 -52
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D0 -64
00:25:84:23:1B:60 -80
00:25:84:22:FE:D1 -59
00:23:EB:0B:4D:A1 -62
00:25:84:22:FB:30 -51
00:23:EB:0B:52:00 -33
00:25:84:23:17:A1 -83
00:25:84:22:FB:31 -53
00:23:EB:0B:4D:A0 -61
00:25:84:22:F6:30 -83
00:23:EB:3A:17:A0 -79

22 73
00:17:DF:AA:C1:23 -68
00:23:EB:3A:13:F0 -53
00:17:DF:AA:C1:22 -67
00:17:DF:AA:9B:A2 -62
00:17:DF:AA:9B:A3 -62
00:23:EB:0A:CB:F0 -63
00:17:DF:AA:9B:A0 -62
00:23:EB:0B:51:E1 -70
00:25:84:23:A2:D0 -52
00:25:84:23:A2:D1 -57
00:25:84:22:FE:D0 -58
00:25:84:22:FE:D1 -64
00:23:EB:0B:4D:A1 -61
00:23:EB:0B:51:E0 -72
00:23:EB:0B:52:00 -34
00:25:84:22:FB:30 -52
00:23:EB:0B:4D:A0 -57
00:25:84:22:FB:31 -52
00:25:84:23:17:A0 -82
00:23:EB:0B:4F:60 -63
00:17:DF:AA:C1:20 -68
00:23:EB:3A:17:A0 -70

17 73
00:17:DF:AA:C1:23 -65
00:23:EB:3A:13:F0 -55
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A1 -52
00:23:EB:0B:51:E1 -73
00:25:84:23:A2:D0 -53
00:25:84:23:A2:D1 -54
00:25:84:22:FE:D0 -65
00:25:84:22:FE:D1 -64
00:23:EB:0B:4D:A1 -61
00:25:84:22:F8:30 -73
00:23:EB:0B:52:00 -35
00:23:EB:0B:4D:A0 -58
00:1E:58:3E:1C:1D -83
00:17:DF:AA:C1:20 -65
00:21:55:60:EA:70 -84
00:23:EB:3A:17:A0 -73

21 73
00:17:DF:AA:C1:23 -66
00:17:DF:AA:C1:22 -65
00:23:EB:3A:13:F0 -53
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A0 -55
00:23:EB:0A:CB:F1 -67
00:25:84:23:1B:30 -82
00:25:84:23:A2:D0 -51
00:25:84:23:A2:D1 -53
00:25:84:22:FE:D0 -59
00:25:84:22:FE:D1 -63
00:23:EB:0B:4D:A1 -58
00:25:84:22:F8:31 -76
00:23:EB:0B:51:E0 -65
00:23:EB:3A:10:90 -75
00:23:EB:0B:52:00 -36
00:25:84:22:FB:30 -52
00:23:EB:0B:4D:A0 -58
00:25:84:22:FB:31 -54
00:23:EB:0B:4F:60 -61
00:17:DF:AA:C1:20 -66

17 73
00:17:DF:AA:C1:23 -71
00:17:DF:AA:C1:22 -71
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -56
00:23:EB:0A:CB:F1 -60
00:23:EB:0B:51:E1 -72
00:25:84:23:A2:D0 -54
00:25:84:23:A2:D1 -52
00:25:84:22:FE:D1 -59
00:25:84:23:1B:61 -82
00:23:EB:0B:4D:A1 -60
00:23:EB:0B:52:00 -35
00:23:EB:0B:4D:A0 -60
00:25:84:22:FB:31 -52
00:17:DF:AA:C1:20 -71
00:23:EB:3A:17:A0 -77

16 73
00:17:DF:AA:C1:23 -67
00:23:EB:3A:13:F0 -55
00:17:DF:AA:9B:A1 -54
00:23:EB:0B:51:E1 -66
00:25:84:23:A2:D0 -53
00:25:84:22:FE:D0 -60
00:25:84:23:A2:D1 -53
00:25:84:22:FE:D1 -63
00:23:EB:0A:BF:50 -74
00:23:EB:0B:4D:A1 -60
00:25:84:22:F8:31 -72
00:23:EB:0B:51:E0 -76
00:23:EB:0A:CD:41 -81
00:23:EB:0B:52:00 -29
00:23:EB:0B:4D:A0 -58
00:23:EB:0B:4F:60 -64

19 73
00:17:DF:AA:C1:23 -67
00:17:DF:AA:C1:22 -67
00:23:EB:3A:13:F0 -55
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -57
00:23:EB:0A:CB:F0 -64
00:23:EB:0A:CB:F1 -61
00:25:84:23:A2:D0 -57
00:25:84:23:A2:D1 -52
00:25:84:22:FE:D1 -58
00:23:EB:0B:4D:A1 -57
00:25:84:23:19:E1 -80
00:25:84:22:F8:31 -71
00:23:EB:0B:52:00 -38
00:23:EB:0B:4D:A0 -61
00:25:84:23:17:A1 -76
00:25:84:22:FB:31 -53
00:17:DF:AA:C1:20 -67

18 73
00:17:DF:AA:C1:23 -64
00:17:DF:AA:C1:22 -64
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -58
00:23:EB:0A:CB:F0 -60
00:25:84:22:FE:D0 -59
00:25:84:22:FE:D1 -64
00:25:84:23:1B:60 -83
00:23:EB:0B:4D:A1 -63
00:25:84:22:F8:31 -74
00:23:EB:0B:51:E0 -72
00:25:84:22:F8:30 -72
00:23:EB:0B:52:00 -36
00:25:84:22:FB:30 -52
00:23:EB:0B:4D:A0 -58
00:25:84:22:FB:31 -54
00:17:DF:AA:C1:20 -68

16 73
00:17:DF:AA:C1:23 -64
00:17:DF:AA:C1:22 -64
00:23:EB:3A:13:F0 -52
00:23:EB:0A:CB:F1 -66
00:25:84:23:1B:30 -81
00:25:84:23:A2:D0 -52
00:25:84:22:FE:D0 -57
00:25:84:23:A2:D1 -53
00:25:84:22:FE:D1 -64
00:25:84:22:F8:31 -69
00:25:84:22:FB:30 -68
00:23:EB:0A:CD:40 -81
00:25:84:22:FB:31 -52
00:23:EB:0B:4F:60 -59
00:17:DF:AA:C1:20 -64
00:23:EB:3A:17:A0 -69

23 73
00:17:DF:AA:C1:23 -70
00:17:DF:AA:C1:22 -67
00:23:EB:3A:13:F0 -63
00:17:DF:AA:9B:A2 -51
00:17:DF:AA:9B:A3 -51
00:23:EB:0A:CB:F0 -61
00:17:DF:AA:9B:A0 -54
00:23:EB:0A:CB:F1 -68
00:23:EB:0B:51:E1 -76
00:25:84:23:A2:D0 -53
00:25:84:22:FE:D0 -58
00:25:84:23:A2:D1 -53
00:25:84:22:FE:D1 -62
00:25:84:23:1B:61 -82
00:23:EB:0B:4D:A1 -59
00:25:84:22:F8:31 -74
00:23:EB:0B:51:E0 -76
00:23:EB:0B:52:00 -42
00:23:EB:0B:4D:A0 -59
00:25:84:22:FB:31 -52
00:23:EB:0B:4F:60 -70
00:17:DF:AA:C1:20 -70
00:23:EB:3A:17:A0 -83

17 73
00:17:DF:AA:C1:22 -61
00:23:EB:3A:13:F0 -61
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:17:DF:AA:9B:A0 -58
00:23:EB:0A:CB:F1 -64
00:25:84:23:A2:D0 -53
00:25:84:22:FE:D0 -62
00:25:84:23:A2:D1 -52
00:25:84:22:FE:D1 -63
00:23:EB:0B:4D:A1 -65
00:25:84:22:F8:31 -71
00:25:84:22:FB:30 -55
00:23:EB:0B:4D:A0 -56
00:25:84:22:FB:31 -62
00:23:EB:0B:4F:60 -64
00:23:EB:3A:17:A0 -68

16 73
00:17:DF:AA:C1:23 -63
00:17:DF:AA:C1:22 -69
00:23:EB:3A:13:F0 -56
00:17:DF:AA:9B:A3 -59
00:23:EB:0A:CB:F0 -65
00:17:DF:AA:9B:A0 -59
00:25:84:23:A2:D0 -54
00:25:84:22:FE:D0 -65
00:25:84:23:A2:D1 -49
00:25:84:22:FE:D1 -61
00:23:EB:3A:10:90 -71
00:25:84:22:FB:30 -53
00:25:84:22:FB:31 -54
00:23:EB:0B:4F:60 -58
00:25:84:23:17:20 -83
00:17:DF:AA:C1:20 -62

22 73
00:17:DF:AA:C1:23 -65
00:23:EB:3A:13:F0 -56
00:17:DF:AA:C1:22 -65
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:23:EB:0A:CB:F0 -64
00:23:EB:0A:CB:F1 -65
00:23:EB:0B:51:E1 -72
00:25:84:23:A2:D0 -49
00:25:84:23:A2:D1 -54
00:25:84:22:FE:D1 -66
00:23:EB:0B:4D:A1 -55
00:25:84:23:19:E0 -82
00:25:84:23:19:E1 -75
00:25:84:22:F8:31 -70
00:23:EB:3A:10:90 -70
00:25:84:22:FB:30 -56
00:23:EB:0B:52:00 -33
00:25:84:22:FB:31 -56
00:17:DF:AA:9E:C3 -80
00:17:DF:AA:9E:C1 -80
00:17:DF:AA:C1:20 -65

17 73
00:17:DF:AA:C1:22 -64
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -59
00:23:EB:0A:CB:F0 -69
00:23:EB:0A:CB:F1 -64
00:23:EB:0B:51:E1 -69
00:25:84:23:A2:D0 -49
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D0 -62
00:25:84:22:FE:D1 -61
00:23:EB:0B:4D:A1 -55
00:25:84:23:19:E1 -81
00:25:84:22:F8:31 -72
00:25:84:22:FB:30 -54
00:23:EB:0B:52:00 -32
00:23:EB:0B:4D:A0 -65
00:17:DF:AA:C1:20 -65

18 73
00:17:DF:AA:C1:23 -62
00:17:DF:AA:C1:22 -64
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A3 -60
00:25:84:23:A2:D0 -52
00:25:84:22:FE:D0 -62
00:25:84:23:A2:D1 -61
00:25:84:22:FE:D1 -67
00:23:EB:0B:4D:A1 -55
00:23:EB:3A:10:90 -73
00:25:84:22:FB:30 -53
00:23:EB:0B:52:00 -32
00:25:84:22:FB:31 -55
00:23:EB:0B:4D:A0 -64
00:25:84:23:17:A0 -80
00:17:DF:AA:C1:20 -71
00:17:DF:AA:C1:21 -70
00:23:EB:3A:17:A0 -65

23 73
00:17:DF:AA:C1:23 -61
00:17:DF:AA:C1:22 -62
00:23:EB:3A:13:F0 -59
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -57
00:23:EB:0A:CB:F0 -65
00:23:EB:0B:51:E1 -77
00:25:84:23:A2:D0 -52
00:25:84:22:FE:D0 -67
00:25:84:23:A2:D1 -59
00:25:84:22:FE:D1 -67
00:23:EB:0B:4D:A1 -64
00:25:84:22:F8:31 -70
00:23:EB:0B:51:E0 -77
00:23:EB:0B:52:00 -34
00:25:84:22:FB:30 -57
00:25:84:23:17:A1 -84
00:23:EB:0B:4D:A0 -61
00:25:84:22:FB:31 -58
00:1E:58:3E:1C:1D -82
00:17:DF:AA:C1:20 -61
00:17:DF:AA:C1:21 -62
00:23:EB:3A:17:A0 -68

20 73
00:17:DF:AA:C1:23 -60
00:17:DF:AA:C1:22 -61
00:23:EB:3A:13:F0 -56
00:17:DF:AA:9B:A2 -62
00:17:DF:AA:9B:A3 -56
00:23:EB:0A:CB:F0 -68
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:CB:F1 -63
00:23:EB:0B:51:E1 -71
00:25:84:23:A2:D0 -49
00:25:84:22:FE:D0 -65
00:25:84:23:A2:D1 -61
00:25:84:22:FE:D1 -65
00:23:EB:0B:4D:A1 -60
00:25:84:22:F8:31 -70
00:23:EB:0B:51:E0 -73
00:23:EB:0B:52:00 -36
00:25:84:22:FB:30 -64
00:25:84:22:FB:31 -59

19 73
00:17:DF:AA:C1:23 -63
00:17:DF:AA:C1:22 -61
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9B:A0 -55
00:23:EB:0A:CB:F1 -61
00:23:EB:0B:51:E1 -70
00:25:84:23:A2:D0 -48
00:25:84:23:A2:D1 -56
00:25:84:22:FE:D0 -58
00:25:84:22:FE:D1 -65
00:23:EB:0B:4D:A1 -60
00:23:EB:0B:51:E0 -69
00:23:EB:0B:52:00 -38
00:25:84:22:FB:31 -61
00:23:EB:0B:4D:A0 -63
00:23:EB:0B:4F:60 -61
00:17:DF:AA:C1:20 -62
00:23:EB:3A:17:A0 -67

18 73
00:17:DF:AA:C1:23 -60
00:17:DF:AA:C1:22 -60
00:23:EB:3A:13:F0 -59
00:17:DF:AA:9B:A2 -62
00:17:DF:AA:9B:A0 -61
00:23:EB:0A:CB:F1 -63
00:23:EB:0B:51:E1 -71
00:25:84:23:A2:D0 -56
00:25:84:22:FE:D0 -58
00:25:84:23:A2:D1 -53
00:25:84:22:FE:D1 -69
00:23:EB:0B:4D:A1 -63
00:23:EB:0B:52:00 -27
00:25:84:22:FB:31 -61
00:23:EB:0B:4D:A0 -62
00:23:EB:0B:4F:60 -61
00:17:DF:AA:C1:20 -60
00:23:EB:3A:17:A0 -69

16 73
00:17:DF:AA:C1:23 -58
00:17:DF:AA:C1:22 -59
00:23:EB:3A:13:F0 -59
00:17:DF:AA:9B:A3 -57
00:23:EB:0A:CB:F0 -69
00:17:DF:AA:9B:A0 -58
00:25:84:23:A2:D1 -52
00:25:84:22:FE:D1 -64
00:23:EB:0B:4D:A1 -60
00:25:84:23:19:E0 -78
00:25:84:23:19:E1 -81
00:25:84:22:F8:31 -67
00:23:EB:0B:52:00 -53
00:25:84:22:FB:31 -57
00:17:DF:AA:C1:20 -59
00:21:55:60:EA:71 -82

19 77
00:17:DF:AA:C1:23 -64
00:17:DF:AA:C1:22 -63
00:23:EB:3A:13:F0 -58
00:17:DF:AA:9B:A3 -55
00:23:EB:0B:51:E1 -69
00:25:84:23:A2:D0 -61
00:25:84:23:A2:D1 -63
00:25:84:22:FE:D0 -62
00:25:84:22:FE:D1 -65
00:23:EB:0B:4D:A1 -59
00:25:84:22:F8:31 -82
00:23:EB:0B:51:E0 -75
00:23:EB:0B:52:00 -39
00:25:84:22:FB:30 -55
00:23:EB:0B:4D:A0 -53
00:25:84:22:FB:31 -58
00:17:DF:AA:9E:C3 -81
00:17:DF:AA:C1:20 -63
00:17:DF:AA:C1:21 -64

19 77
00:17:DF:AA:C1:23 -61
00:17:DF:AA:C1:22 -63
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -56
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -57
00:23:EB:0A:CB:F1 -65
00:23:EB:0B:51:E1 -71
00:25:84:23:A2:D0 -66
00:25:84:22:FE:D0 -62
00:25:84:23:A2:D1 -56
00:25:84:22:FE:D1 -66
00:23:EB:0B:4D:A1 -63
00:23:EB:0B:51:E0 -69
00:25:84:22:FB:30 -56
00:23:EB:0B:52:00 -41
00:23:EB:0B:4D:A0 -57
00:23:EB:0B:4F:60 -65
00:17:DF:AA:C1:20 -61

17 77
00:17:DF:AA:C1:23 -61
00:17:DF:AA:C1:22 -61
00:23:EB:3A:13:F0 -61
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9E:C0 -80
00:17:DF:AA:9B:A0 -56
00:23:EB:0A:CB:F1 -63
00:17:DF:AA:9B:A1 -56
00:25:84:23:A2:D0 -61
00:25:84:23:A2:D1 -57
00:25:84:22:FE:D0 -64
00:25:84:22:FE:D1 -62
00:25:84:22:FB:30 -62
00:25:84:22:FB:31 -57
00:17:DF:AA:C1:20 -61
00:23:EB:3A:17:A0 -74

18 77
00:17:DF:AA:C1:23 -61
00:17:DF:AA:C1:22 -62
00:23:EB:3A:13:F0 -58
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A3 -60
00:17:DF:AA:9B:A0 -60
00:23:EB:0B:4F:F5 -82
00:23:EB:0B:51:E1 -70
00:25:84:23:A2:D0 -61
00:25:84:22:FE:D0 -65
00:25:84:23:1B:60 -81
00:25:84:22:FE:D1 -64
00:23:EB:0B:4D:A1 -60
00:23:EB:0B:51:E0 -67
00:23:EB:3A:10:90 -64
00:23:EB:0B:52:00 -42
00:25:84:23:17:A1 -81
00:17:DF:AA:C1:20 -61

23 77
00:25:84:22:F5:B1 -80
00:17:DF:AA:C1:23 -63
00:23:EB:3A:13:F0 -61
00:17:DF:AA:C1:22 -65
00:17:DF:AA:9B:A2 -62
00:17:DF:AA:9B:A3 -64
00:23:EB:0B:4F:F5 -73
00:17:DF:AA:9B:A0 -64
00:23:EB:0A:CB:F1 -62
00:23:EB:0B:51:E1 -69
00:25:84:23:A2:D0 -55
00:25:84:23:A2:D1 -58
00:25:84:22:FE:D1 -60
00:23:EB:0B:4D:A1 -59
00:25:84:22:F8:31 -79
00:25:84:22:F8:30 -79
00:23:EB:0B:52:00 -43
00:25:84:22:FB:30 -55
00:23:EB:0B:4D:A0 -64
00:25:84:22:FB:31 -58
00:23:EB:0B:4F:60 -69
00:17:DF:AA:C1:20 -64
00:23:EB:3A:17:A0 -71

19 77
00:17:DF:AA:C1:23 -62
00:17:DF:AA:C1:22 -62
00:17:DF:AA:9B:A2 -61
00:17:DF:AA:9B:A3 -60
00:17:DF:AA:9B:A0 -61
00:23:EB:0A:CB:F0 -62
00:23:EB:0B:51:E1 -68
00:25:84:23:A2:D0 -58
00:25:84:23:A2:D1 -57
00:25:84:23:1B:60 -80
00:25:84:22:FE:D1 -64
00:23:EB:0B:4D:A1 -61
00:23:EB:0B:52:00 -35
00:23:EB:0B:4D:A0 -59
00:25:84:22:FB:31 -56
00:25:84:23:17:A1 -80
00:23:EB:0B:4F:60 -64
00:17:DF:AA:C1:20 -62
00:23:EB:3A:17:A0 -76

20 77
00:17:DF:AA:C1:23 -65
00:23:EB:3A:13:F0 -62
00:17:DF:AA:C1:22 -64
00:17:DF:AA:9B:A3 -59
00:17:DF:AA:9E:C0 -83
00:23:EB:0A:CB:F0 -67
00:17:DF:AA:9B:A0 -59
00:23:EB:0A:CB:F1 -68
00:25:84:23:A2:D0 -60
00:25:84:23:A2:D1 -55
00:25:84:22:FE:D0 -64
00:25:84:22:FE:D1 -63
00:23:EB:0B:4D:A1 -54
00:25:84:22:F8:31 -80
00:25:84:22:FB:30 -58
00:23:EB:0B:52:00 -56
00:23:EB:0B:4D:A0 -62
00:25:84:22:FB:31 -61
00:17:DF:AA:C1:20 -65
00:23:EB:3A:17:A0 -68

25 77
00:18:39:CC:77:46 -85
00:23:EB:3A:13:F0 -62
00:17:DF:AA:9B:A2 -59
00:17:DF:AA:9B:A3 -59
00:17:DF:AA:9B:A0 -54
00:25:84:22:FE:D0 -60
00:25:84:22:FE:D1 -73
00:23:EB:0B:4F:60 -70
